elapsed_s,current_a,recorded_duration_s
9.401699,-0.178755,9.401699
9.412149,-0.196337,9.412149
9.423175,-0.149451,9.423175
9.433912,-0.178755,9.433912
9.444916,-0.155311,9.444916
9.456047,-0.172894,9.456047
9.466903,-0.172894,9.466903
9.477916,-0.143590,9.477916
9.488919,-0.167033,9.488919
9.499931,-0.167033,9.499931
9.510913,-0.161172,9.510913
9.521599,-0.167033,9.521599
9.531957,-0.137729,9.531957
9.543042,-0.196337,9.543042
9.554047,-0.131868,9.554047
9.564855,-0.172894,9.564855
9.575562,-0.131868,9.575562
9.586352,-0.172894,9.586352
9.597375,-0.161172,9.597375
9.608341,-0.143590,9.608341
9.618861,-0.149451,9.618861
9.629859,-0.155311,9.629859
9.640849,-0.155311,9.640849
9.651422,-0.167033,9.651422
9.662424,-0.120147,9.662424
9.673404,-0.196337,9.673404
9.684402,-0.131868,9.684402
9.695521,-0.178755,9.695521
9.705912,-0.126007,9.705912
9.716906,-0.161172,9.716906
9.727916,-0.167033,9.727916
9.739071,-0.143590,9.739071
9.749931,-0.149451,9.749931
9.760916,-0.149451,9.760916
9.771935,-0.167033,9.771935
9.782894,-0.161172,9.782894
9.794114,-0.126007,9.794114
9.805265,-0.167033,9.805265
9.816156,-0.149451,9.816156
9.826925,-0.172894,9.826925
9.837972,-0.155311,9.837972
9.849027,-0.161172,9.849027
9.859938,-0.196337,9.859938
9.870918,-0.143590,9.870918
9.881697,-0.184615,9.881697
9.892472,-0.143590,9.892472
9.903028,-0.190476,9.903028
9.914913,-0.167033,9.914913
9.925977,-0.149451,9.925977
9.936991,-0.172894,9.936991
9.948033,-0.172894,9.948033
9.959002,-0.190476,9.959002
9.969997,-0.161172,9.969997
9.981011,-0.149451,9.981011
9.991479,-0.190476,9.991479
10.002064,-0.149451,10.002064
10.012983,-0.202198,10.012983
10.024772,-0.137729,10.024772
10.035575,-0.196337,10.035575
10.046166,-0.161172,10.046166
10.057271,-0.178755,10.057271
10.068461,-0.161172,10.068461
10.079131,-0.172894,10.079131
10.090106,-0.172894,10.090106
10.101142,-0.167033,10.101142
10.112096,-0.143590,10.112096
10.123169,-0.190476,10.123169
10.134836,-0.143590,10.134836
10.145839,-0.202198,10.145839
10.157191,-0.120147,10.157191
10.168332,-0.190476,10.168332
10.179376,-0.143590,10.179376
10.190463,-0.178755,10.190463
10.201355,-0.143590,10.201355
10.212186,-0.161172,10.212186
10.223205,-0.172894,10.223205
10.234199,-0.155311,10.234199
10.245193,-0.155311,10.245193
10.255933,-0.161172,10.255933
10.266730,-0.149451,10.266730
10.277776,-0.178755,10.277776
10.288735,-0.120147,10.288735
10.299234,-0.184615,10.299234
10.310207,-0.143590,10.310207
10.321300,-0.172894,10.321300
10.331861,-0.137729,10.331861
10.342247,-0.137729,10.342247
10.353222,-0.184615,10.353222
10.364268,-0.137729,10.364268
10.375411,-0.161172,10.375411
10.385773,-0.131868,10.385773
10.396240,-0.155311,10.396240
10.407290,-0.172894,10.407290
10.418254,-0.143590,10.418254
10.429342,-0.149451,10.429342
10.440271,-0.155311,10.440271
10.451288,-0.149451,10.451288
10.461761,-0.172894,10.461761
10.472375,-0.120147,10.472375
10.483358,-0.196337,10.483358
10.494303,-0.137729,10.494303
10.505306,-0.178755,10.505306
10.515823,-0.137729,10.515823
10.526824,-0.161172,10.526824
10.537838,-0.178755,10.537838
10.548877,-0.161172,10.548877
10.559404,-0.149451,10.559404
10.570352,-0.167033,10.570352
10.581427,-0.155311,10.581427
10.591831,-0.196337,10.591831
10.602458,-0.131868,10.602458
10.613411,-0.184615,10.613411
10.624439,-0.149451,10.624439
10.634921,-0.178755,10.634921
10.645422,-0.172894,10.645422
10.656014,-0.137729,10.656014
10.666926,-0.196337,10.666926
10.677938,-0.143590,10.677938
10.689006,-0.167033,10.689006
10.699936,-0.143590,10.699936
10.710979,-0.167033,10.710979
10.721513,-0.178755,10.721513
10.731944,-0.149451,10.731944
10.742934,-0.149451,10.742934
10.753963,-0.167033,10.753963
10.764980,-0.155311,10.764980
10.775648,-0.190476,10.775648
10.787083,-0.114286,10.787083
10.798018,-0.190476,10.798018
10.809033,-0.137729,10.809033
10.820042,-0.184615,10.820042
10.831137,-0.137729,10.831137
10.841575,-0.161172,10.841575
10.851995,-0.167033,10.851995
10.863112,-0.155311,10.863112
10.874067,-0.137729,10.874067
10.885072,-0.161172,10.885072
10.896232,-0.155311,10.896232
10.907544,-0.178755,10.907544
10.918794,-0.114286,10.918794
10.930068,-0.190476,10.930068
10.941101,-0.131868,10.941101
10.951573,-0.184615,10.951573
10.962148,-0.126007,10.962148
10.973099,-0.155311,10.973099
10.984110,-0.172894,10.984110
10.995534,-0.143590,10.995534
11.006057,-0.126007,11.006057
11.017216,-0.090842,11.017216
11.027549,-0.131868,11.027549
11.038597,-0.108425,11.038597
11.049206,-0.161172,11.049206
11.060106,-0.114286,11.060106
11.071092,-0.126007,11.071092
11.081731,-0.208059,11.081731
11.092127,-0.208059,11.092127
11.103162,-0.137729,11.103162
11.114130,-0.149451,11.114130
11.125767,-0.049817,11.125767
11.136255,-0.079121,11.136255
11.146625,-0.090842,11.146625
11.157650,-0.090842,11.157650
11.168876,-0.090842,11.168876
11.180254,-0.096703,11.180254
11.191345,-0.096703,11.191345
11.202462,-0.096703,11.202462
11.213235,-0.096703,11.213235
11.224211,-0.096703,11.224211
11.235170,-0.102564,11.235170
11.245780,-0.102564,11.245780
11.245927,-0.102564,11.245927
11.256729,-0.108425,11.256729
11.267668,+0.137729,11.267668
11.278656,+0.131868,11.278656
11.289221,+0.126007,11.289221
11.300184,+0.137729,11.300184
11.311179,+0.161172,11.311179
11.321685,+0.120147,11.321685
11.332223,+0.149451,11.332223
11.343190,+0.120147,11.343190
11.354411,+0.190476,11.354411
11.365073,+0.143590,11.365073
11.376232,+0.137729,11.376232
11.387068,+0.149451,11.387068
11.398064,+0.143590,11.398064
11.409039,+0.184615,11.409039
11.420062,+0.120147,11.420062
11.431204,+0.155311,11.431204
11.441532,+0.155311,11.441532
11.452015,+0.155311,11.452015
11.463067,+0.149451,11.463067
11.474089,+0.131868,11.474089
11.485117,+0.161172,11.485117
11.495786,+0.178755,11.495786
11.506858,+0.120147,11.506858
11.517578,+0.167033,11.517578
11.528122,+0.126007,11.528122
11.539114,+0.208059,11.539114
11.550178,+0.120147,11.550178
11.561077,+0.161172,11.561077
11.571618,+0.161172,11.571618
11.582100,+0.167033,11.582100
11.593132,+0.161172,11.593132
11.604114,+0.131868,11.604114
11.615392,+0.149451,11.615392
11.626115,+0.167033,11.626115
11.637191,+0.137729,11.637191
11.648137,+0.149451,11.648137
11.659147,+0.120147,11.659147
11.670748,+0.184615,11.670748
11.681148,+0.120147,11.681148
11.691676,+0.149451,11.691676
11.702201,+0.137729,11.702201
11.713204,+0.149451,11.713204
11.724498,+0.167033,11.724498
11.735273,+0.114286,11.735273
11.745690,+0.155311,11.745690
11.756229,+0.149451,11.756229
11.767232,+0.149451,11.767232
11.778213,+0.143590,11.778213
11.789405,+0.126007,11.789405
11.800219,+0.167033,11.800219
11.811234,+0.161172,11.811234
11.821710,+0.143590,11.821710
11.832285,+0.161172,11.832285
11.843242,+0.131868,11.843242
11.854254,+0.202198,11.854254
11.865680,+0.120147,11.865680
11.876275,+0.172894,11.876275
11.887194,+0.137729,11.887194
11.898223,+0.178755,11.898223
11.909317,+0.149451,11.909317
11.920239,+0.143590,11.920239
11.931226,+0.161172,11.931226
11.941737,+0.178755,11.941737
11.952345,+0.143590,11.952345
11.963258,+0.167033,11.963258
11.974225,+0.137729,11.974225
11.985411,+0.208059,11.985411
11.996267,+0.143590,11.996267
12.007355,+0.167033,12.007355
12.018296,+0.149451,12.018296
12.029466,+0.172894,12.029466
12.040246,+0.178755,12.040246
12.051266,+0.137729,12.051266
12.061797,+0.167033,12.061797
12.072264,+0.167033,12.072264
12.083417,+0.161172,12.083417
12.094271,+0.167033,12.094271
12.105263,+0.131868,12.105263
12.115805,+0.196337,12.115805
12.126302,+0.167033,12.126302
12.137290,+0.161172,12.137290
12.147857,+0.161172,12.147857
12.158481,+0.143590,12.158481
12.169662,+0.213919,12.169662
12.180690,+0.126007,12.180690
12.191476,+0.172894,12.191476
12.202207,+0.143590,12.202207
12.213005,+0.178755,12.213005
12.224031,+0.155311,12.224031
12.234966,+0.143590,12.234966
12.245518,+0.155311,12.245518
12.256052,+0.178755,12.256052
12.267003,+0.149451,12.267003
12.277992,+0.167033,12.277992
12.288993,+0.131868,12.288993
12.299538,+0.202198,12.299538
12.310520,+0.131868,12.310520
12.322219,+0.161172,12.322219
12.333534,+0.137729,12.333534
12.344585,+0.172894,12.344585
12.355574,+0.167033,12.355574
12.366126,+0.137729,12.366126
12.377137,+0.155311,12.377137
12.388272,+0.155311,12.388272
12.399135,+0.161172,12.399135
12.409775,+0.155311,12.409775
12.420222,+0.126007,12.420222
12.431185,+0.184615,12.431185
12.441894,+0.143590,12.441894
12.452251,+0.161172,12.452251
12.462804,+0.149451,12.462804
12.473299,+0.155311,12.473299
12.483845,+0.196337,12.483845
12.494361,+0.126007,12.494361
12.505611,+0.178755,12.505611
12.516197,+0.137729,12.516197
12.527195,+0.184615,12.527195
12.538146,+0.155311,12.538146
12.549219,+0.149451,12.549219
12.560119,+0.161172,12.560119
12.571163,+0.178755,12.571163
12.581691,+0.155311,12.581691
12.592217,+0.172894,12.592217
12.603276,+0.137729,12.603276
12.613812,+0.213919,12.613812
12.624337,+0.149451,12.624337
12.635305,+0.172894,12.635305
12.646291,+0.155311,12.646291
12.657274,+0.172894,12.657274
12.668302,+0.184615,12.668302
12.679288,+0.143590,12.679288
12.690306,+0.172894,12.690306
12.701007,+0.167033,12.701007
12.711958,+0.167033,12.711958
12.722977,+0.167033,12.722977
12.733973,+0.131868,12.733973
12.745051,+0.184615,12.745051
12.755942,+0.155311,12.755942
12.766989,+0.167033,12.766989
12.777580,+0.149451,12.777580
12.788534,+0.149451,12.788534
12.799530,+0.149451,12.799530
12.810546,+0.126007,12.810546
12.821527,+0.178755,12.821527
12.832091,+0.137729,12.832091
12.843025,+0.172894,12.843025
12.854042,+0.149451,12.854042
12.864719,+0.143590,12.864719
12.875621,+0.155311,12.875621
12.886212,+0.161172,12.886212
12.897254,+0.149451,12.897254
12.907830,+0.155311,12.907830
12.918713,+0.120147,12.918713
12.929597,+0.190476,12.929597
12.940279,+0.120147,12.940279
12.950956,+0.167033,12.950956
12.961467,+0.131868,12.961467
12.972432,+0.161172,12.972432
12.983462,+0.155311,12.983462
12.994105,+0.126007,12.994105
13.005610,+0.155311,13.005610
13.016697,+0.149451,13.016697
13.027943,+0.161172,13.027943
13.038765,+0.161172,13.038765
13.049478,+0.143590,13.049478
13.060546,+0.184615,13.060546
13.071045,+0.155311,13.071045
13.081699,+0.184615,13.081699
13.092529,+0.161172,13.092529
13.103582,+0.178755,13.103582
13.114588,+0.208059,13.114588
13.125600,+0.161172,13.125600
13.136649,+0.196337,13.136649
13.147598,+0.161172,13.147598
13.158632,+0.202198,13.158632
13.169388,+0.172894,13.169388
13.180257,+0.172894,13.180257
13.191190,+0.190476,13.191190
13.202340,+0.190476,13.202340
13.213091,+0.184615,13.213091
13.224154,+0.202198,13.224154
13.235163,+0.161172,13.235163
13.245699,+0.219780,13.245699
13.256264,+0.161172,13.256264
13.267199,+0.219780,13.267199
13.278186,+0.161172,13.278186
13.289245,+0.213919,13.289245
13.300202,+0.184615,13.300202
13.311201,+0.178755,13.311201
13.321802,+0.190476,13.321802
13.332236,+0.190476,13.332236
13.342748,+0.196337,13.342748
13.353254,+0.190476,13.353254
13.364274,+0.161172,13.364274
13.375935,+0.213919,13.375935
13.387328,+0.178755,13.387328
13.398269,+0.213919,13.398269
13.409267,+0.161172,13.409267
13.420244,+0.196337,13.420244
13.431216,+0.184615,13.431216
13.442247,+0.178755,13.442247
13.452727,+0.190476,13.452727
13.463342,+0.161172,13.463342
13.474269,+0.196337,13.474269
13.484778,+0.172894,13.484778
13.495557,+0.167033,13.495557
13.505889,+0.184615,13.505889
13.517046,+0.178755,13.517046
13.528084,+0.178755,13.528084
13.539706,+0.172894,13.539706
13.550249,+0.167033,13.550249
13.561204,+0.196337,13.561204
13.571866,+0.143590,13.571866
13.582277,+0.208059,13.582277
13.593291,+0.131868,13.593291
13.603957,+0.208059,13.603957
13.615531,+0.167033,13.615531
13.626393,+0.178755,13.626393
13.637490,+0.172894,13.637490
13.648432,+0.172894,13.648432
13.659432,+0.178755,13.659432
13.670643,+0.178755,13.670643
13.681462,+0.167033,13.681462
13.691948,+0.208059,13.691948
13.702609,+0.167033,13.702609
13.713488,+0.208059,13.713488
13.724535,+0.155311,13.724535
13.735654,+0.184615,13.735654
13.746012,+0.167033,13.746012
13.756987,+0.102564,13.756987
13.767995,+0.208059,13.767995
13.779007,+0.196337,13.779007
13.789546,+0.196337,13.789546
13.800581,+0.219780,13.800581
13.811600,+0.131868,13.811600
13.822048,+0.120147,13.822048
13.832548,+0.178755,13.832548
13.843958,+0.190476,13.843958
13.854484,+0.184615,13.854484
13.865818,+0.143590,13.865818
13.876554,+0.131868,13.876554
13.887546,+0.149451,13.887546
13.898583,+0.155311,13.898583
13.909800,+0.155311,13.909800
13.920869,+0.161172,13.920869
13.931322,+0.161172,13.931322
13.942479,+0.167033,13.942479
13.953727,+0.167033,13.953727
13.964481,+0.172894,13.964481
13.975558,+0.178755,13.975558
13.975917,+0.178755,13.975917
13.986450,+0.178755,13.986450
13.996982,-0.079121,13.996982
14.007478,-0.178755,14.007478
14.018197,-0.149451,14.018197
14.029106,-0.172894,14.029106
14.039673,-0.196337,14.039673
14.050766,-0.137729,14.050766
14.061548,-0.219780,14.061548
14.072039,-0.155311,14.072039
14.082581,-0.190476,14.082581
14.093051,-0.161172,14.093051
14.104096,-0.178755,14.104096
14.115106,-0.190476,14.115106
14.125584,-0.172894,14.125584
14.136262,-0.178755,14.136262
14.147076,-0.196337,14.147076
14.158273,-0.167033,14.158273
14.169334,-0.208059,14.169334
14.179856,-0.161172,14.179856
14.190542,-0.202198,14.190542
14.201515,-0.190476,14.201515
14.212287,-0.178755,14.212287
14.223321,-0.202198,14.223321
14.234353,-0.167033,14.234353
14.245355,-0.225641,14.245355
14.256472,-0.167033,14.256472
14.267306,-0.202198,14.267306
14.277905,-0.178755,14.277905
14.288390,-0.190476,14.288390
14.299368,-0.202198,14.299368
14.310354,-0.184615,14.310354
14.321439,-0.190476,14.321439
14.331914,-0.202198,14.331914
14.342395,-0.178755,14.342395
14.353394,-0.219780,14.353394
14.364398,-0.155311,14.364398
14.375549,-0.231502,14.375549
14.385867,-0.172894,14.385867
14.396585,-0.196337,14.396585
14.407399,-0.178755,14.407399
14.418410,-0.190476,14.418410
14.429467,-0.202198,14.429467
14.439895,-0.178755,14.439895
14.450469,-0.178755,14.450469
14.461440,-0.190476,14.461440
14.471911,-0.167033,14.471911
14.483031,-0.196337,14.483031
14.493491,-0.161172,14.493491
14.504670,-0.190476,14.504670
14.515483,-0.178755,14.515483
14.525994,-0.172894,14.525994
14.537186,-0.196337,14.537186
14.548138,-0.149451,14.548138
14.559046,-0.208059,14.559046
14.570111,-0.155311,14.570111
14.581143,-0.178755,14.581143
14.592159,-0.161172,14.592159
14.602821,-0.178755,14.602821
14.613221,-0.184615,14.613221
14.624322,-0.155311,14.624322
14.635274,-0.172894,14.635274
14.645835,-0.190476,14.645835
14.656474,-0.161172,14.656474
14.667266,-0.202198,14.667266
14.678280,-0.131868,14.678280
14.689262,-0.196337,14.689262
14.700292,-0.149451,14.700292
14.711263,-0.184615,14.711263
14.721874,-0.149451,14.721874
14.732444,-0.167033,14.732444
14.743313,-0.184615,14.743313
14.754283,-0.167033,14.754283
14.765321,-0.167033,14.765321
14.776003,-0.190476,14.776003
14.786352,-0.172894,14.786352
14.797520,-0.202198,14.797520
14.808392,-0.143590,14.808392
14.819416,-0.196337,14.819416
14.830440,-0.172894,14.830440
14.841489,-0.184615,14.841489
14.852459,-0.178755,14.852459
14.862911,-0.155311,14.862911
14.873390,-0.202198,14.873390
14.884377,-0.155311,14.884377
14.895502,-0.178755,14.895502
14.905930,-0.155311,14.905930
14.916400,-0.172894,14.916400
14.926953,-0.178755,14.926953
14.938000,-0.149451,14.938000
14.948995,-0.155311,14.948995
14.959449,-0.172894,14.959449
14.970471,-0.143590,14.970471
14.981451,-0.184615,14.981451
14.991985,-0.120147,14.991985
15.002658,-0.196337,15.002658
15.013565,-0.143590,15.013565
15.023998,-0.172894,15.023998
15.034570,-0.143590,15.034570
15.045672,-0.143590,15.045672
15.056222,-0.172894,15.056222
15.066633,-0.149451,15.066633
15.077989,-0.143590,15.077989
15.089108,-0.155311,15.089108
15.100205,-0.143590,15.100205
15.111154,-0.178755,15.111154
15.122221,-0.114286,15.122221
15.132650,-0.178755,15.132650
15.143168,-0.161172,15.143168
15.154210,-0.155311,15.154210
15.164742,-0.167033,15.164742
15.176057,-0.126007,15.176057
15.186759,-0.184615,15.186759
15.197301,-0.137729,15.197301
15.208277,-0.161172,15.208277
15.219574,-0.137729,15.219574
15.230480,-0.161172,15.230480
15.241392,-0.172894,15.241392
15.251992,-0.143590,15.251992
15.262419,-0.143590,15.262419
15.273437,-0.172894,15.273437
15.284458,-0.143590,15.284458
15.295088,-0.190476,15.295088
15.306010,-0.120147,15.306010
15.316469,-0.190476,15.316469
15.327500,-0.149451,15.327500
15.338458,-0.178755,15.338458
15.349543,-0.155311,15.349543
15.360587,-0.161172,15.360587
15.371501,-0.184615,15.371501
15.382017,-0.161172,15.382017
15.392533,-0.149451,15.392533
15.403508,-0.178755,15.403508
15.414484,-0.167033,15.414484
15.425497,-0.196337,15.425497
15.436119,-0.143590,15.436119
15.446502,-0.184615,15.446502
15.457553,-0.184615,15.457553
15.468651,-0.167033,15.468651
15.479698,-0.184615,15.479698
15.490546,-0.137729,15.490546
15.501747,-0.196337,15.501747
15.512499,-0.155311,15.512499
15.523160,-0.178755,15.523160
15.534122,-0.149451,15.534122
15.545034,-0.178755,15.545034
15.555533,-0.190476,15.555533
15.566584,-0.149451,15.566584
15.577550,-0.155311,15.577550
15.588666,-0.178755,15.588666
15.599528,-0.155311,15.599528
15.610585,-0.184615,15.610585
15.621587,-0.120147,15.621587
15.632074,-0.196337,15.632074
15.642627,-0.149451,15.642627
15.653608,-0.178755,15.653608
15.664610,-0.143590,15.664610
15.675757,-0.161172,15.675757
15.686116,-0.172894,15.686116
15.697188,-0.155311,15.697188
15.707621,-0.149451,15.707621
15.718175,-0.167033,15.718175
15.728636,-0.149451,15.728636
15.739200,-0.178755,15.739200
15.749892,-0.114286,15.749892
15.760748,-0.167033,15.760748
15.771723,-0.161172,15.771723
15.782303,-0.155311,15.782303
15.792737,-0.161172,15.792737
15.803383,-0.120147,15.803383
15.814334,-0.190476,15.814334
15.825306,-0.137729,15.825306
15.835849,-0.161172,15.835849
15.846324,-0.137729,15.846324
15.857285,-0.155311,15.857285
15.867815,-0.172894,15.867815
15.878351,-0.155311,15.878351
15.889535,-0.137729,15.889535
15.900882,-0.172894,15.900882
15.911940,-0.137729,15.911940
15.922663,-0.190476,15.922663
15.933323,-0.120147,15.933323
15.944362,-0.190476,15.944362
15.955318,-0.149451,15.955318
15.965892,-0.172894,15.965892
15.976502,-0.149451,15.976502
15.987353,-0.155311,15.987353
15.998395,-0.184615,15.998395
16.009426,-0.155311,16.009426
16.019960,-0.149451,16.019960
16.030996,-0.167033,16.030996
16.042083,-0.155311,16.042083
16.052883,-0.190476,16.052883
16.063395,-0.137729,16.063395
16.074680,-0.167033,16.074680
16.085543,-0.167033,16.085543
16.096088,-0.161172,16.096088
16.106957,-0.190476,16.106957
16.117969,-0.126007,16.117969
16.128986,-0.196337,16.128986
16.139447,-0.149451,16.139447
16.150523,-0.167033,16.150523
16.161733,-0.143590,16.161733
16.172618,-0.167033,16.172618
16.183607,-0.178755,16.183607
16.194596,-0.149451,16.194596
16.205596,-0.143590,16.205596
16.216359,-0.161172,16.216359
16.227279,-0.155311,16.227279
16.238071,-0.190476,16.238071
16.249057,-0.120147,16.249057
16.259577,-0.190476,16.259577
16.270567,-0.137729,16.270567
16.281727,-0.178755,16.281727
16.292062,-0.137729,16.292062
16.302594,-0.149451,16.302594
16.313578,-0.172894,16.313578
16.324607,-0.172894,16.324607
16.335947,-0.143590,16.335947
16.346594,-0.155311,16.346594
16.357613,-0.143590,16.357613
16.368607,-0.184615,16.368607
16.379616,-0.114286,16.379616
16.390738,-0.178755,16.390738
16.401717,-0.143590,16.401717
16.412084,-0.172894,16.412084
16.422713,-0.155311,16.422713
16.433623,-0.131868,16.433623
16.444640,-0.178755,16.444640
16.455638,-0.137729,16.455638
16.466074,-0.137729,16.466074
16.477085,-0.090842,16.477085
16.487621,-0.114286,16.487621
16.498611,-0.120147,16.498611
16.509219,-0.155311,16.509219
16.519657,-0.120147,16.519657
16.530734,-0.102564,16.530734
16.541191,-0.202198,16.541191
16.551727,-0.202198,16.551727
16.562351,-0.131868,16.562351
16.573318,-0.155311,16.573318
16.584467,-0.073260,16.584467
16.595410,-0.073260,16.595410
16.606016,-0.090842,16.606016
16.617053,-0.090842,16.617053
16.628097,-0.090842,16.628097
16.638992,-0.090842,16.638992
16.650024,-0.090842,16.650024
16.661104,-0.096703,16.661104
16.671514,-0.096703,16.671514
16.682179,-0.096703,16.682179
16.692905,-0.096703,16.692905
16.703364,-0.102564,16.703364
16.703503,-0.102564,16.703503
16.714345,-0.108425,16.714345
16.725340,+0.137729,16.725340
16.736467,+0.126007,16.736467
16.747358,+0.126007,16.747358
16.758351,+0.137729,16.758351
16.769363,+0.161172,16.769363
16.780468,+0.120147,16.780468
16.791651,+0.149451,16.791651
16.802209,+0.120147,16.802209
16.812548,+0.196337,16.812548
16.823653,+0.137729,16.823653
16.834688,+0.143590,16.834688
16.845728,+0.149451,16.845728
16.856766,+0.155311,16.856766
16.867203,+0.178755,16.867203
16.877735,+0.126007,16.877735
16.888770,+0.155311,16.888770
16.899821,+0.155311,16.899821
16.910882,+0.155311,16.910882
16.922233,+0.149451,16.922233
16.932679,+0.131868,16.932679
16.943646,+0.172894,16.943646
16.954339,+0.167033,16.954339
16.965747,+0.126007,16.965747
16.976293,+0.161172,16.976293
16.987348,+0.131868,16.987348
16.997798,+0.202198,16.997798
17.008359,+0.114286,17.008359
17.019085,+0.161172,17.019085
17.030132,+0.143590,17.030132
17.040919,+0.167033,17.040919
17.051986,+0.155311,17.051986
17.062463,+0.131868,17.062463
17.073232,+0.155311,17.073232
17.084281,+0.172894,17.084281
17.095327,+0.137729,17.095327
17.106251,+0.155311,17.106251
17.116739,+0.126007,17.116739
17.127290,+0.190476,17.127290
17.137991,+0.131868,17.137991
17.148928,+0.131868,17.148928
17.159276,+0.149451,17.159276
17.169967,+0.149451,17.169967
17.180873,+0.184615,17.180873
17.191857,+0.114286,17.191857
17.202620,+0.149451,17.202620
17.213814,+0.155311,17.213814
17.224816,+0.155311,17.224816
17.236014,+0.143590,17.236014
17.246814,+0.126007,17.246814
17.257313,+0.161172,17.257313
17.267850,+0.167033,17.267850
17.278900,+0.126007,17.278900
17.289348,+0.161172,17.289348
17.299885,+0.126007,17.299885
17.310893,+0.202198,17.310893
17.322090,+0.120147,17.322090
17.332869,+0.155311,17.332869
17.343671,+0.143590,17.343671
17.354454,+0.172894,17.354454
17.365451,+0.161172,17.365451
17.376515,+0.137729,17.376515
17.387413,+0.161172,17.387413
17.397919,+0.184615,17.397919
17.408943,+0.149451,17.408943
17.419922,+0.161172,17.419922
17.430932,+0.137729,17.430932
17.441937,+0.202198,17.441937
17.452493,+0.161172,17.452493
17.462909,+0.155311,17.462909
17.473948,+0.167033,17.473948
17.484969,+0.155311,17.484969
17.496029,+0.196337,17.496029
17.506385,+0.137729,17.506385
17.516949,+0.167033,17.516949
17.527933,+0.167033,17.527933
17.538937,+0.172894,17.538937
17.549941,+0.161172,17.549941
17.560883,+0.143590,17.560883
17.571924,+0.178755,17.571924
17.582444,+0.184615,17.582444
17.592934,+0.143590,17.592934
17.603930,+0.172894,17.603930
17.615099,+0.131868,17.615099
17.626056,+0.219780,17.626056
17.636443,+0.126007,17.636443
17.647026,+0.167033,17.647026
17.658014,+0.149451,17.658014
17.668504,+0.167033,17.668504
17.679048,+0.172894,17.679048
17.690011,+0.137729,17.690011
17.700576,+0.155311,17.700576
17.711059,+0.178755,17.711059
17.721532,+0.149451,17.721532
17.732046,+0.167033,17.732046
17.742568,+0.131868,17.742568
17.753548,+0.184615,17.753548
17.764584,+0.167033,17.764584
17.775658,+0.137729,17.775658
17.786023,+0.161172,17.786023
17.796566,+0.137729,17.796566
17.807561,+0.196337,17.807561
17.818589,+0.126007,17.818589
17.829632,+0.149451,17.829632
17.840510,+0.149451,17.840510
17.851565,+0.161172,17.851565
17.862080,+0.149451,17.862080
17.872584,+0.131868,17.872584
17.883576,+0.155311,17.883576
17.894640,+0.184615,17.894640
17.905611,+0.131868,17.905611
17.916117,+0.172894,17.916117
17.927132,+0.126007,17.927132
17.938112,+0.208059,17.938112
17.949279,+0.131868,17.949279
17.960221,+0.161172,17.960221
17.970760,+0.149451,17.970760
17.981319,+0.167033,17.981319
17.991826,+0.172894,17.991826
18.002851,+0.143590,18.002851
18.013338,+0.155311,18.013338
18.023867,+0.184615,18.023867
18.034506,+0.155311,18.034506
18.045387,+0.172894,18.045387
18.056161,+0.143590,18.056161
18.066896,+0.178755,18.066896
18.077874,+0.202198,18.077874
18.088907,+0.143590,18.088907
18.099881,+0.190476,18.099881
18.111104,+0.143590,18.111104
18.121967,+0.208059,18.121967
18.132416,+0.143590,18.132416
18.143429,+0.161172,18.143429
18.154395,+0.161172,18.154395
18.165036,+0.172894,18.165036
18.175782,+0.161172,18.175782
18.186579,+0.149451,18.186579
18.197633,+0.149451,18.197633
18.208616,+0.196337,18.208616
18.219883,+0.131868,18.219883
18.230656,+0.178755,18.230656
18.241159,+0.126007,18.241159
18.252152,+0.202198,18.252152
18.262822,+0.137729,18.262822
18.273212,+0.149451,18.273212
18.284214,+0.149451,18.284214
18.295315,+0.161172,18.295315
18.305721,+0.172894,18.305721
18.316234,+0.137729,18.316234
18.327256,+0.143590,18.327256
18.338211,+0.167033,18.338211
18.349369,+0.137729,18.349369
18.359796,+0.161172,18.359796
18.370839,+0.126007,18.370839
18.381914,+0.178755,18.381914
18.392435,+0.167033,18.392435
18.402966,+0.126007,18.402966
18.413962,+0.167033,18.413962
18.424464,+0.126007,18.424464
18.435070,+0.190476,18.435070
18.445549,+0.131868,18.445549
18.456261,+0.143590,18.456261
18.467104,+0.143590,18.467104
18.478686,+0.161172,18.478686
18.489210,+0.167033,18.489210
18.500198,+0.155311,18.500198
18.510714,+0.149451,18.510714
18.521879,+0.196337,18.521879
18.532723,+0.149451,18.532723
18.543202,+0.196337,18.543202
18.554238,+0.143590,18.554238
18.565258,+0.213919,18.565258
18.575822,+0.172894,18.575822
18.586261,+0.167033,18.586261
18.597231,+0.178755,18.597231
18.607746,+0.172894,18.607746
18.618258,+0.202198,18.618258
18.628881,+0.172894,18.628881
18.639257,+0.167033,18.639257
18.649854,+0.196337,18.649854
18.660838,+0.190476,18.660838
18.671855,+0.184615,18.671855
18.682399,+0.190476,18.682399
18.692861,+0.167033,18.692861
18.703344,+0.225641,18.703344
18.714356,+0.155311,18.714356
18.725437,+0.225641,18.725437
18.736150,+0.161172,18.736150
18.747418,+0.208059,18.747418
18.757922,+0.184615,18.757922
18.768439,+0.178755,18.768439
18.779461,+0.196337,18.779461
18.790139,+0.190476,18.790139
18.800475,+0.196337,18.800475
18.811648,+0.190476,18.811648
18.822497,+0.161172,18.822497
18.832961,+0.213919,18.832961
